Number;Region;data;confirmed;dead;recovered
23;Cherkasy;11.06.20;14;0;2
23;Cherkasy;12.06.20;16;0;0
23;Cherkasy;13.06.20;9;0;0
23;Cherkasy;14.06.20;3;0;2
24;Chernivtsi;22.01.20;0;0;0
24;Chernivtsi;23.01.20;0;0;0
24;Chernivtsi;24.01.20;0;0;0
24;Chernivtsi;25.01.20;0;0;0
24;Chernivtsi;26.01.20;0;0;0
24;Chernivtsi;27.01.20;0;0;0
24;Chernivtsi;28.01.20;0;0;0
24;Chernivtsi;29.01.20;0;0;0
24;Chernivtsi;30.01.20;0;0;0
24;Chernivtsi;31.01.20;0;0;0
24;Chernivtsi;01.02.20;0;0;0
24;Chernivtsi;02.02.20;0;0;0
24;Chernivtsi;03.02.20;0;0;0
24;Chernivtsi;04.02.20;0;0;0
24;Chernivtsi;05.02.20;0;0;0
24;Chernivtsi;06.02.20;0;0;0
24;Chernivtsi;07.02.20;0;0;0
24;Chernivtsi;08.02.20;0;0;0
24;Chernivtsi;09.02.20;0;0;0
24;Chernivtsi;10.02.20;0;0;0
24;Chernivtsi;11.02.20;0;0;0
24;Chernivtsi;12.02.20;0;0;0
24;Chernivtsi;13.02.20;0;0;0
24;Chernivtsi;14.02.20;0;0;0
24;Chernivtsi;15.02.20;0;0;0
24;Chernivtsi;16.02.20;0;0;0
24;Chernivtsi;17.02.20;0;0;0
24;Chernivtsi;18.02.20;0;0;0
24;Chernivtsi;19.02.20;0;0;0
24;Chernivtsi;20.02.20;0;0;0
24;Chernivtsi;21.02.20;0;0;0
24;Chernivtsi;22.02.20;0;0;0
24;Chernivtsi;23.02.20;0;0;0
24;Chernivtsi;24.02.20;0;0;0
24;Chernivtsi;25.02.20;0;0;0
24;Chernivtsi;26.02.20;0;0;0
24;Chernivtsi;27.02.20;0;0;0
24;Chernivtsi;28.02.20;0;0;0
24;Chernivtsi;29.02.20;0;0;0
24;Chernivtsi;01.03.20;0;0;0
24;Chernivtsi;02.03.20;1;0;0
24;Chernivtsi;03.03.20;0;0;0
24;Chernivtsi;04.03.20;0;0;0
24;Chernivtsi;05.03.20;0;0;0
24;Chernivtsi;06.03.20;0;0;0
24;Chernivtsi;07.03.20;0;0;0
24;Chernivtsi;08.03.20;0;0;0
24;Chernivtsi;09.03.20;0;0;0
24;Chernivtsi;10.03.20;0;0;0
24;Chernivtsi;11.03.20;0;0;0
24;Chernivtsi;12.03.20;1;0;0
24;Chernivtsi;13.03.20;0;0;0
24;Chernivtsi;14.03.20;0;0;0
24;Chernivtsi;15.03.20;2;1;0
24;Chernivtsi;16.03.20;0;0;0
24;Chernivtsi;17.03.20;6;0;0
24;Chernivtsi;18.03.20;0;0;0
24;Chernivtsi;19.03.20;5;0;0
24;Chernivtsi;20.03.20;11;0;0
24;Chernivtsi;21.03.20;0;0;1
24;Chernivtsi;22.03.20;0;0;0
24;Chernivtsi;23.03.20;0;0;0
24;Chernivtsi;24.03.20;13;0;0
24;Chernivtsi;25.03.20;3;0;0
24;Chernivtsi;26.03.20;6;0;2
24;Chernivtsi;27.03.20;12;0;3
24;Chernivtsi;28.03.20;0;0;0
24;Chernivtsi;29.03.20;15;0;0
24;Chernivtsi;30.03.20;17;1;2
24;Chernivtsi;31.03.20;14;3;0
24;Chernivtsi;01.04.20;40;0;0
24;Chernivtsi;02.04.20;27;0;5
24;Chernivtsi;03.04.20;31;0;0
24;Chernivtsi;04.04.20;18;0;4
24;Chernivtsi;05.04.20;0;0;0
24;Chernivtsi;06.04.20;29;1;2
24;Chernivtsi;07.04.20;27;0;2
24;Chernivtsi;08.04.20;29;1;0
24;Chernivtsi;09.04.20;64;0;0
24;Chernivtsi;10.04.20;42;2;1
24;Chernivtsi;11.04.20;24;0;0
24;Chernivtsi;12.04.20;31;1;0
24;Chernivtsi;13.04.20;84;0;4
24;Chernivtsi;14.04.20;43;1;1
24;Chernivtsi;15.04.20;73;2;3
24;Chernivtsi;16.04.20;99;2;3
24;Chernivtsi;17.04.20;79;3;12
24;Chernivtsi;18.04.20;49;4;1
24;Chernivtsi;19.04.20;18;4;0
24;Chernivtsi;20.04.20;79;1;6
24;Chernivtsi;21.04.20;66;2;4
24;Chernivtsi;22.04.20;108;1;4
24;Chernivtsi;23.04.20;47;5;5
24;Chernivtsi;24.04.20;110;1;24
24;Chernivtsi;25.04.20;28;2;2
24;Chernivtsi;26.04.20;30;3;0
24;Chernivtsi;27.04.20;52;2;52
24;Chernivtsi;28.04.20;62;2;24
24;Chernivtsi;29.04.20;84;3;11
24;Chernivtsi;30.04.20;91;3;15
24;Chernivtsi;01.05.20;77;3;42
24;Chernivtsi;02.05.20;76;4;32
24;Chernivtsi;03.05.20;67;1;2
24;Chernivtsi;04.05.20;60;4;66
24;Chernivtsi;05.05.20;40;3;32
24;Chernivtsi;06.05.20;62;5;52
24;Chernivtsi;07.05.20;47;3;31
24;Chernivtsi;08.05.20;87;3;25
24;Chernivtsi;09.05.20;86;4;102
24;Chernivtsi;10.05.20;51;3;7
24;Chernivtsi;11.05.20;70;4;35
24;Chernivtsi;12.05.20;49;6;52
24;Chernivtsi;13.05.20;71;3;11
24;Chernivtsi;14.05.20;86;4;9
24;Chernivtsi;15.05.20;49;6;19
24;Chernivtsi;16.05.20;43;1;6
24;Chernivtsi;17.05.20;19;0;5
24;Chernivtsi;18.05.20;24;2;15
24;Chernivtsi;19.05.20;51;1;11
24;Chernivtsi;20.05.20;46;3;16
24;Chernivtsi;21.05.20;83;5;50
24;Chernivtsi;22.05.20;63;3;17
24;Chernivtsi;23.05.20;40;5;5
24;Chernivtsi;24.05.20;55;3;5
24;Chernivtsi;25.05.20;18;2;39
24;Chernivtsi;26.05.20;42;1;22
24;Chernivtsi;27.05.20;59;3;47
24;Chernivtsi;28.05.20;71;3;37
24;Chernivtsi;29.05.20;31;2;43
24;Chernivtsi;30.05.20;43;4;26
24;Chernivtsi;31.05.20;26;1;9
24;Chernivtsi;01.06.20;34;2;55
24;Chernivtsi;02.06.20;48;1;15
24;Chernivtsi;03.06.20;40;2;31
24;Chernivtsi;04.06.20;56;0;15
24;Chernivtsi;05.06.20;63;2;3
24;Chernivtsi;06.06.20;44;2;6
24;Chernivtsi;07.06.20;40;2;0
24;Chernivtsi;08.06.20;24;1;2
24;Chernivtsi;09.06.20;46;1;27
24;Chernivtsi;10.06.20;40;0;21
24;Chernivtsi;11.06.20;34;0;2
24;Chernivtsi;12.06.20;45;0;1
24;Chernivtsi;13.06.20;51;1;0
24;Chernivtsi;14.06.20;18;0;0
25;Chernihiv;22.01.20;0;0;0
25;Chernihiv;23.01.20;0;0;0
25;Chernihiv;24.01.20;0;0;0
25;Chernihiv;25.01.20;0;0;0
25;Chernihiv;26.01.20;0;0;0
25;Chernihiv;27.01.20;0;0;0
25;Chernihiv;28.01.20;0;0;0
25;Chernihiv;29.01.20;0;0;0
25;Chernihiv;30.01.20;0;0;0
25;Chernihiv;31.01.20;0;0;0
25;Chernihiv;01.02.20;0;0;0
25;Chernihiv;02.02.20;0;0;0
25;Chernihiv;03.02.20;0;0;0
25;Chernihiv;04.02.20;0;0;0
25;Chernihiv;05.02.20;0;0;0
25;Chernihiv;06.02.20;0;0;0
25;Chernihiv;07.02.20;0;0;0
25;Chernihiv;08.02.20;0;0;0
25;Chernihiv;09.02.20;0;0;0
25;Chernihiv;10.02.20;0;0;0
25;Chernihiv;11.02.20;0;0;0
25;Chernihiv;12.02.20;0;0;0
25;Chernihiv;13.02.20;0;0;0
25;Chernihiv;14.02.20;0;0;0
25;Chernihiv;15.02.20;0;0;0
25;Chernihiv;16.02.20;0;0;0
25;Chernihiv;17.02.20;0;0;0
25;Chernihiv;18.02.20;0;0;0
25;Chernihiv;19.02.20;0;0;0
25;Chernihiv;20.02.20;0;0;0
25;Chernihiv;21.02.20;0;0;0
25;Chernihiv;22.02.20;0;0;0
25;Chernihiv;23.02.20;0;0;0
25;Chernihiv;24.02.20;0;0;0
25;Chernihiv;25.02.20;0;0;0
25;Chernihiv;26.02.20;0;0;0
25;Chernihiv;27.02.20;0;0;0
25;Chernihiv;28.02.20;0;0;0
25;Chernihiv;29.02.20;0;0;0
25;Chernihiv;01.03.20;0;0;0
25;Chernihiv;02.03.20;0;0;0
25;Chernihiv;03.03.20;0;0;0
25;Chernihiv;04.03.20;0;0;0
25;Chernihiv;05.03.20;0;0;0
25;Chernihiv;06.03.20;0;0;0
25;Chernihiv;07.03.20;0;0;0
25;Chernihiv;08.03.20;0;0;0
25;Chernihiv;09.03.20;0;0;0
25;Chernihiv;10.03.20;0;0;0
25;Chernihiv;11.03.20;0;0;0
25;Chernihiv;12.03.20;0;0;0
25;Chernihiv;13.03.20;0;0;0
25;Chernihiv;14.03.20;0;0;0
25;Chernihiv;15.03.20;0;0;0
25;Chernihiv;16.03.20;0;0;0
25;Chernihiv;17.03.20;0;0;0
25;Chernihiv;18.03.20;0;0;0
25;Chernihiv;19.03.20;0;0;0
25;Chernihiv;20.03.20;0;0;0
25;Chernihiv;21.03.20;0;0;0
25;Chernihiv;22.03.20;0;0;0
25;Chernihiv;23.03.20;0;0;0
25;Chernihiv;24.03.20;0;0;0
25;Chernihiv;25.03.20;0;0;0
25;Chernihiv;26.03.20;0;0;0
25;Chernihiv;27.03.20;1;0;0
25;Chernihiv;28.03.20;0;0;0
25;Chernihiv;29.03.20;1;0;0
25;Chernihiv;30.03.20;0;0;0
25;Chernihiv;31.03.20;3;0;0
25;Chernihiv;01.04.20;0;0;0
25;Chernihiv;02.04.20;0;0;0
25;Chernihiv;03.04.20;3;0;0
25;Chernihiv;04.04.20;0;0;0
25;Chernihiv;05.04.20;0;1;0
25;Chernihiv;06.04.20;0;0;0
25;Chernihiv;07.04.20;0;0;0
25;Chernihiv;08.04.20;2;0;0
25;Chernihiv;09.04.20;0;0;0
25;Chernihiv;10.04.20;0;0;0
25;Chernihiv;11.04.20;0;0;0
25;Chernihiv;12.04.20;0;0;0
25;Chernihiv;13.04.20;1;0;2
25;Chernihiv;14.04.20;0;0;0
25;Chernihiv;15.04.20;2;0;0
25;Chernihiv;16.04.20;0;0;1
25;Chernihiv;17.04.20;0;0;0
25;Chernihiv;18.04.20;0;0;0
25;Chernihiv;19.04.20;0;0;0
25;Chernihiv;20.04.20;1;0;0
25;Chernihiv;21.04.20;3;0;1
25;Chernihiv;22.04.20;2;0;0
25;Chernihiv;23.04.20;5;1;1
25;Chernihiv;24.04.20;0;0;2
25;Chernihiv;25.04.20;13;1;0
25;Chernihiv;26.04.20;1;1;0
25;Chernihiv;27.04.20;4;0;0
25;Chernihiv;28.04.20;0;0;1
25;Chernihiv;29.04.20;7;0;0
25;Chernihiv;30.04.20;2;1;0
25;Chernihiv;01.05.20;1;0;0
25;Chernihiv;02.05.20;3;1;0
25;Chernihiv;03.05.20;10;0;0
25;Chernihiv;04.05.20;2;0;3
25;Chernihiv;05.05.20;0;1;0
25;Chernihiv;06.05.20;3;1;0
25;Chernihiv;07.05.20;2;0;4
25;Chernihiv;08.05.20;4;0;0
25;Chernihiv;09.05.20;3;0;4
25;Chernihiv;10.05.20;1;0;0
25;Chernihiv;11.05.20;5;0;0
25;Chernihiv;12.05.20;2;1;1
25;Chernihiv;13.05.20;5;1;1
25;Chernihiv;14.05.20;15;1;3
25;Chernihiv;15.05.20;12;0;7
25;Chernihiv;16.05.20;4;0;0
25;Chernihiv;17.05.20;0;0;0
25;Chernihiv;18.05.20;4;0;9
25;Chernihiv;19.05.20;3;0;4
25;Chernihiv;20.05.20;3;0;0
25;Chernihiv;21.05.20;3;0;0
25;Chernihiv;22.05.20;7;0;0
25;Chernihiv;23.05.20;3;0;2
25;Chernihiv;24.05.20;2;0;0
25;Chernihiv;25.05.20;2;0;6
25;Chernihiv;26.05.20;5;0;0
25;Chernihiv;27.05.20;4;0;0
25;Chernihiv;28.05.20;13;0;7
25;Chernihiv;29.05.20;11;0;3
25;Chernihiv;30.05.20;10;0;2
25;Chernihiv;31.05.20;9;0;0
25;Chernihiv;01.06.20;21;0;7
25;Chernihiv;02.06.20;21;1;5
25;Chernihiv;03.06.20;26;0;1
25;Chernihiv;04.06.20;3;1;2
25;Chernihiv;05.06.20;4;0;4
25;Chernihiv;06.06.20;18;0;0
25;Chernihiv;07.06.20;20;0;0
25;Chernihiv;08.06.20;5;0;0
25;Chernihiv;09.06.20;16;0;0
25;Chernihiv;10.06.20;19;0;0
25;Chernihiv;11.06.20;24;1;0
25;Chernihiv;12.06.20;19;1;0
25;Chernihiv;13.06.20;26;0;0
25;Chernihiv;14.06.20;14;0;0
