'Number','Region','Date','Confirmed','Dead','Recovered'
5,'Zhytomyr',2020-02-05,0,0,0
5,'Zhytomyr',2020-02-06,0,0,0
5,'Zhytomyr',2020-02-07,0,0,0
5,'Zhytomyr',2020-02-08,0,0,0
5,'Zhytomyr',2020-02-09,0,0,0
5,'Zhytomyr',2020-02-10,0,0,0
5,'Zhytomyr',2020-02-11,0,0,0
5,'Zhytomyr',2020-02-12,0,0,0
5,'Zhytomyr',2020-02-13,0,0,0
5,'Zhytomyr',2020-02-14,0,0,0
5,'Zhytomyr',2020-02-15,0,0,0
5,'Zhytomyr',2020-02-16,0,0,0
5,'Zhytomyr',2020-02-17,0,0,0
5,'Zhytomyr',2020-02-18,0,0,0
5,'Zhytomyr',2020-02-19,0,0,0
5,'Zhytomyr',2020-02-20,0,0,0
5,'Zhytomyr',2020-02-21,0,0,0
5,'Zhytomyr',2020-02-22,0,0,0
5,'Zhytomyr',2020-02-23,0,0,0
5,'Zhytomyr',2020-02-24,0,0,0
5,'Zhytomyr',2020-02-25,0,0,0
5,'Zhytomyr',2020-02-26,0,0,0
5,'Zhytomyr',2020-02-27,0,0,0
5,'Zhytomyr',2020-02-28,0,0,0
5,'Zhytomyr',2020-02-29,0,0,0
5,'Zhytomyr',2020-03-01,0,0,0
5,'Zhytomyr',2020-03-02,0,0,0
5,'Zhytomyr',2020-03-03,0,0,0
5,'Zhytomyr',2020-03-04,0,0,0
5,'Zhytomyr',2020-03-05,0,0,0
5,'Zhytomyr',2020-03-06,0,0,0
5,'Zhytomyr',2020-03-07,0,0,0
5,'Zhytomyr',2020-03-08,0,0,0
5,'Zhytomyr',2020-03-09,0,0,0
5,'Zhytomyr',2020-03-10,0,0,0
5,'Zhytomyr',2020-03-11,0,0,0
5,'Zhytomyr',2020-03-12,1,0,0
5,'Zhytomyr',2020-03-13,0,1,0
5,'Zhytomyr',2020-03-14,0,0,0
5,'Zhytomyr',2020-03-15,0,0,0
5,'Zhytomyr',2020-03-16,0,0,0
5,'Zhytomyr',2020-03-17,0,0,0
5,'Zhytomyr',2020-03-18,0,0,0
5,'Zhytomyr',2020-03-19,1,0,0
5,'Zhytomyr',2020-03-20,0,0,0
5,'Zhytomyr',2020-03-21,0,0,0
5,'Zhytomyr',2020-03-22,0,0,0
5,'Zhytomyr',2020-03-23,0,0,0
5,'Zhytomyr',2020-03-24,0,0,0
5,'Zhytomyr',2020-03-25,0,0,0
5,'Zhytomyr',2020-03-26,2,0,0
5,'Zhytomyr',2020-03-27,1,0,0
5,'Zhytomyr',2020-03-28,0,0,0
5,'Zhytomyr',2020-03-29,0,0,0
5,'Zhytomyr',2020-03-30,0,0,0
5,'Zhytomyr',2020-03-31,0,1,0
5,'Zhytomyr',2020-04-01,1,0,0
5,'Zhytomyr',2020-04-02,0,0,0
5,'Zhytomyr',2020-04-03,3,0,0
5,'Zhytomyr',2020-04-04,2,1,0
5,'Zhytomyr',2020-04-05,0,0,0
5,'Zhytomyr',2020-04-06,3,0,0
5,'Zhytomyr',2020-04-07,13,0,0
5,'Zhytomyr',2020-04-08,4,0,0
5,'Zhytomyr',2020-04-09,10,1,0
5,'Zhytomyr',2020-04-10,33,0,0
5,'Zhytomyr',2020-04-11,20,0,0
5,'Zhytomyr',2020-04-12,0,0,0
5,'Zhytomyr',2020-04-13,18,0,0
5,'Zhytomyr',2020-04-14,22,1,1
5,'Zhytomyr',2020-04-15,28,0,0
5,'Zhytomyr',2020-04-16,16,0,1
5,'Zhytomyr',2020-04-17,20,0,0
5,'Zhytomyr',2020-04-18,14,0,1
5,'Zhytomyr',2020-04-19,15,2,1
5,'Zhytomyr',2020-04-20,44,0,0
5,'Zhytomyr',2020-04-21,17,0,0
5,'Zhytomyr',2020-04-22,17,0,0
5,'Zhytomyr',2020-04-23,5,1,4
5,'Zhytomyr',2020-04-24,28,0,3
5,'Zhytomyr',2020-04-25,12,0,3
5,'Zhytomyr',2020-04-26,3,0,0
5,'Zhytomyr',2020-04-27,4,1,5
5,'Zhytomyr',2020-04-28,3,0,8
5,'Zhytomyr',2020-04-29,18,2,3
5,'Zhytomyr',2020-04-30,16,0,2
5,'Zhytomyr',2020-05-01,3,0,0
5,'Zhytomyr',2020-05-02,30,0,6
5,'Zhytomyr',2020-05-03,7,0,1
5,'Zhytomyr',2020-05-04,17,0,0
5,'Zhytomyr',2020-05-05,7,1,4
5,'Zhytomyr',2020-05-06,22,0,3
5,'Zhytomyr',2020-05-07,4,0,4
5,'Zhytomyr',2020-05-08,5,0,7
5,'Zhytomyr',2020-05-09,34,0,3
5,'Zhytomyr',2020-05-10,5,0,5
5,'Zhytomyr',2020-05-11,2,1,8
5,'Zhytomyr',2020-05-12,5,0,17
5,'Zhytomyr',2020-05-13,3,0,19
5,'Zhytomyr',2020-05-14,6,0,30
5,'Zhytomyr',2020-05-15,2,0,17
5,'Zhytomyr',2020-05-16,6,0,10
5,'Zhytomyr',2020-05-17,18,0,21
5,'Zhytomyr',2020-05-18,9,0,35
5,'Zhytomyr',2020-05-19,10,0,36
5,'Zhytomyr',2020-05-20,7,1,30
5,'Zhytomyr',2020-05-21,16,0,26
5,'Zhytomyr',2020-05-22,12,0,8
5,'Zhytomyr',2020-05-23,9,0,9
5,'Zhytomyr',2020-05-24,15,1,31
5,'Zhytomyr',2020-05-25,5,0,35
5,'Zhytomyr',2020-05-26,13,0,28
5,'Zhytomyr',2020-05-27,13,0,19
5,'Zhytomyr',2020-05-28,22,0,19
5,'Zhytomyr',2020-05-29,26,0,5
5,'Zhytomyr',2020-05-30,24,0,9
5,'Zhytomyr',2020-05-31,4,0,3
5,'Zhytomyr',2020-06-01,32,0,0
5,'Zhytomyr',2020-06-02,19,0,1
5,'Zhytomyr',2020-06-03,36,1,12
5,'Zhytomyr',2020-06-04,29,0,6
5,'Zhytomyr',2020-06-05,9,0,4
5,'Zhytomyr',2020-06-06,11,1,2
5,'Zhytomyr',2020-06-07,16,1,6
5,'Zhytomyr',2020-06-08,39,0,0
5,'Zhytomyr',2020-06-09,30,0,15
5,'Zhytomyr',2020-06-10,31,0,6
5,'Zhytomyr',2020-06-11,9,0,14
5,'Zhytomyr',2020-06-12,21,1,2
5,'Zhytomyr',2020-06-13,14,1,0
5,'Zhytomyr',2020-06-14,37,0,0
6,'Zakarpattia',2020-01-22,0,0,0
6,'Zakarpattia',2020-01-23,0,0,0
6,'Zakarpattia',2020-01-24,0,0,0
6,'Zakarpattia',2020-01-25,0,0,0
6,'Zakarpattia',2020-01-26,0,0,0
6,'Zakarpattia',2020-01-27,0,0,0
6,'Zakarpattia',2020-01-28,0,0,0
6,'Zakarpattia',2020-01-29,0,0,0
6,'Zakarpattia',2020-01-30,0,0,0
6,'Zakarpattia',2020-01-31,0,0,0
6,'Zakarpattia',2020-02-01,0,0,0
6,'Zakarpattia',2020-02-02,0,0,0
6,'Zakarpattia',2020-02-03,0,0,0
6,'Zakarpattia',2020-02-04,0,0,0
6,'Zakarpattia',2020-02-05,0,0,0
6,'Zakarpattia',2020-02-06,0,0,0
6,'Zakarpattia',2020-02-07,0,0,0
6,'Zakarpattia',2020-02-08,0,0,0
6,'Zakarpattia',2020-02-09,0,0,0
6,'Zakarpattia',2020-02-10,0,0,0
6,'Zakarpattia',2020-02-11,0,0,0
6,'Zakarpattia',2020-02-12,0,0,0
6,'Zakarpattia',2020-02-13,0,0,0
6,'Zakarpattia',2020-02-14,0,0,0
6,'Zakarpattia',2020-02-15,0,0,0
6,'Zakarpattia',2020-02-16,0,0,0
6,'Zakarpattia',2020-02-17,0,0,0
6,'Zakarpattia',2020-02-18,0,0,0
6,'Zakarpattia',2020-02-19,0,0,0
6,'Zakarpattia',2020-02-20,0,0,0
6,'Zakarpattia',2020-02-21,0,0,0
6,'Zakarpattia',2020-02-22,0,0,0
6,'Zakarpattia',2020-02-23,0,0,0
6,'Zakarpattia',2020-02-24,0,0,0
6,'Zakarpattia',2020-02-25,0,0,0
6,'Zakarpattia',2020-02-26,0,0,0
6,'Zakarpattia',2020-02-27,0,0,0
6,'Zakarpattia',2020-02-28,0,0,0
6,'Zakarpattia',2020-02-29,0,0,0
6,'Zakarpattia',2020-03-01,0,0,0
6,'Zakarpattia',2020-03-02,0,0,0
6,'Zakarpattia',2020-03-03,0,0,0
6,'Zakarpattia',2020-03-04,0,0,0
6,'Zakarpattia',2020-03-05,0,0,0
6,'Zakarpattia',2020-03-06,0,0,0
6,'Zakarpattia',2020-03-07,0,0,0
6,'Zakarpattia',2020-03-08,0,0,0
6,'Zakarpattia',2020-03-09,0,0,0
6,'Zakarpattia',2020-03-10,0,0,0
6,'Zakarpattia',2020-03-11,0,0,0
6,'Zakarpattia',2020-03-12,0,0,0
6,'Zakarpattia',2020-03-13,0,0,0
6,'Zakarpattia',2020-03-14,0,0,0
6,'Zakarpattia',2020-03-15,0,0,0
6,'Zakarpattia',2020-03-16,0,0,0
6,'Zakarpattia',2020-03-17,0,0,0
6,'Zakarpattia',2020-03-18,0,0,0
6,'Zakarpattia',2020-03-19,0,0,0
6,'Zakarpattia',2020-03-20,0,0,0
6,'Zakarpattia',2020-03-21,0,0,0
6,'Zakarpattia',2020-03-22,0,0,0
6,'Zakarpattia',2020-03-23,0,0,0
6,'Zakarpattia',2020-03-24,0,0,0
6,'Zakarpattia',2020-03-25,0,0,0
6,'Zakarpattia',2020-03-26,1,0,0
6,'Zakarpattia',2020-03-27,0,0,0
6,'Zakarpattia',2020-03-28,19,0,0
6,'Zakarpattia',2020-03-29,0,0,0
6,'Zakarpattia',2020-03-30,1,0,0
6,'Zakarpattia',2020-03-31,1,0,0
6,'Zakarpattia',2020-04-01,0,0,0
6,'Zakarpattia',2020-04-02,2,0,0
6,'Zakarpattia',2020-04-03,3,0,0
6,'Zakarpattia',2020-04-04,1,0,0
6,'Zakarpattia',2020-04-05,7,1,0
6,'Zakarpattia',2020-04-06,6,1,1
6,'Zakarpattia',2020-04-07,2,0,0
6,'Zakarpattia',2020-04-08,8,0,1
6,'Zakarpattia',2020-04-09,5,1,2
6,'Zakarpattia',2020-04-10,23,1,2
6,'Zakarpattia',2020-04-11,8,0,1
6,'Zakarpattia',2020-04-12,7,0,0
6,'Zakarpattia',2020-04-13,7,0,9
6,'Zakarpattia',2020-04-14,11,0,0
6,'Zakarpattia',2020-04-15,28,0,0
6,'Zakarpattia',2020-04-16,15,0,0
6,'Zakarpattia',2020-04-17,19,2,3
6,'Zakarpattia',2020-04-18,19,0,0
6,'Zakarpattia',2020-04-19,9,0,0
6,'Zakarpattia',2020-04-20,9,0,0
6,'Zakarpattia',2020-04-21,18,0,0
6,'Zakarpattia',2020-04-22,10,0,4
6,'Zakarpattia',2020-04-23,39,0,11
6,'Zakarpattia',2020-04-24,19,1,5
6,'Zakarpattia',2020-04-25,50,0,0
6,'Zakarpattia',2020-04-26,39,0,4
6,'Zakarpattia',2020-04-27,23,2,12
6,'Zakarpattia',2020-04-28,9,0,2
6,'Zakarpattia',2020-04-29,20,0,8
6,'Zakarpattia',2020-04-30,37,0,12
6,'Zakarpattia',2020-05-01,39,1,8
6,'Zakarpattia',2020-05-02,16,0,4
6,'Zakarpattia',2020-05-03,19,0,7
6,'Zakarpattia',2020-05-04,17,2,4
6,'Zakarpattia',2020-05-05,15,2,8
6,'Zakarpattia',2020-05-06,38,0,12
6,'Zakarpattia',2020-05-07,42,0,3
6,'Zakarpattia',2020-05-08,31,1,9
6,'Zakarpattia',2020-05-09,30,2,3
6,'Zakarpattia',2020-05-10,30,0,6
6,'Zakarpattia',2020-05-11,25,1,1
6,'Zakarpattia',2020-05-12,12,1,24
6,'Zakarpattia',2020-05-13,21,2,14
6,'Zakarpattia',2020-05-14,17,0,13
6,'Zakarpattia',2020-05-15,67,1,43
6,'Zakarpattia',2020-05-16,4,2,22
6,'Zakarpattia',2020-05-17,13,0,22
6,'Zakarpattia',2020-05-18,4,0,20
6,'Zakarpattia',2020-05-19,44,0,27
6,'Zakarpattia',2020-05-20,43,0,31
6,'Zakarpattia',2020-05-21,21,0,23
6,'Zakarpattia',2020-05-22,42,2,32
6,'Zakarpattia',2020-05-23,26,0,20
6,'Zakarpattia',2020-05-24,4,1,2
6,'Zakarpattia',2020-05-25,15,0,23
6,'Zakarpattia',2020-05-26,6,0,18
6,'Zakarpattia',2020-05-27,27,0,21
6,'Zakarpattia',2020-05-28,33,1,23
6,'Zakarpattia',2020-05-29,18,0,33
6,'Zakarpattia',2020-05-30,23,0,6
6,'Zakarpattia',2020-05-31,7,0,0
6,'Zakarpattia',2020-06-01,19,0,18
6,'Zakarpattia',2020-06-02,19,0,23
6,'Zakarpattia',2020-06-03,32,0,10
6,'Zakarpattia',2020-06-04,37,0,6
6,'Zakarpattia',2020-06-05,26,3,13
6,'Zakarpattia',2020-06-06,57,1,24
6,'Zakarpattia',2020-06-07,17,0,1
6,'Zakarpattia',2020-06-08,11,1,1
6,'Zakarpattia',2020-06-09,38,0,8
6,'Zakarpattia',2020-06-10,23,4,13
6,'Zakarpattia',2020-06-11,79,2,6
6,'Zakarpattia',2020-06-12,26,0,2
6,'Zakarpattia',2020-06-13,64,2,2
6,'Zakarpattia',2020-06-14,7,1,0
7,'Zaporizhya',2020-01-22,0,0,0
7,'Zaporizhya',2020-01-23,0,0,0
7,'Zaporizhya',2020-01-24,0,0,0
7,'Zaporizhya',2020-01-25,0,0,0
7,'Zaporizhya',2020-01-26,0,0,0
7,'Zaporizhya',2020-01-27,0,0,0
7,'Zaporizhya',2020-01-28,0,0,0
7,'Zaporizhya',2020-01-29,0,0,0
7,'Zaporizhya',2020-01-30,0,0,0
7,'Zaporizhya',2020-01-31,0,0,0
7,'Zaporizhya',2020-02-01,0,0,0
7,'Zaporizhya',2020-02-02,0,0,0
7,'Zaporizhya',2020-02-03,0,0,0
7,'Zaporizhya',2020-02-04,0,0,0
7,'Zaporizhya',2020-02-05,0,0,0
7,'Zaporizhya',2020-02-06,0,0,0
7,'Zaporizhya',2020-02-07,0,0,0
7,'Zaporizhya',2020-02-08,0,0,0
7,'Zaporizhya',2020-02-09,0,0,0
7,'Zaporizhya',2020-02-10,0,0,0
7,'Zaporizhya',2020-02-11,0,0,0
7,'Zaporizhya',2020-02-12,0,0,0
7,'Zaporizhya',2020-02-13,0,0,0
7,'Zaporizhya',2020-02-14,0,0,0
7,'Zaporizhya',2020-02-15,0,0,0
7,'Zaporizhya',2020-02-16,0,0,0
7,'Zaporizhya',2020-02-17,0,0,0
7,'Zaporizhya',2020-02-18,0,0,0
7,'Zaporizhya',2020-02-19,0,0,0
7,'Zaporizhya',2020-02-20,0,0,0
7,'Zaporizhya',2020-02-21,0,0,0
7,'Zaporizhya',2020-02-22,0,0,0
7,'Zaporizhya',2020-02-23,0,0,0
7,'Zaporizhya',2020-02-24,0,0,0
7,'Zaporizhya',2020-02-25,0,0,0
7,'Zaporizhya',2020-02-26,0,0,0
7,'Zaporizhya',2020-02-27,0,0,0
7,'Zaporizhya',2020-02-28,0,0,0
7,'Zaporizhya',2020-02-29,0,0,0
7,'Zaporizhya',2020-03-01,0,0,0
7,'Zaporizhya',2020-03-02,0,0,0
7,'Zaporizhya',2020-03-03,0,0,0
7,'Zaporizhya',2020-03-04,0,0,0
7,'Zaporizhya',2020-03-05,0,0,0
7,'Zaporizhya',2020-03-06,0,0,0
7,'Zaporizhya',2020-03-07,0,0,0
7,'Zaporizhya',2020-03-08,0,0,0
7,'Zaporizhya',2020-03-09,0,0,0
7,'Zaporizhya',2020-03-10,0,0,0
7,'Zaporizhya',2020-03-11,0,0,0
7,'Zaporizhya',2020-03-12,0,0,0
7,'Zaporizhya',2020-03-13,0,0,0
7,'Zaporizhya',2020-03-14,0,0,0
7,'Zaporizhya',2020-03-15,0,0,0
7,'Zaporizhya',2020-03-16,0,0,0
7,'Zaporizhya',2020-03-17,0,0,0
7,'Zaporizhya',2020-03-18,0,0,0
7,'Zaporizhya',2020-03-19,0,0,0
7,'Zaporizhya',2020-03-20,0,0,0
7,'Zaporizhya',2020-03-21,0,0,0
7,'Zaporizhya',2020-03-22,0,0,0
7,'Zaporizhya',2020-03-23,0,0,0
7,'Zaporizhya',2020-03-24,2,0,0
7,'Zaporizhya',2020-03-25,6,0,0
7,'Zaporizhya',2020-03-26,0,0,0
7,'Zaporizhya',2020-03-27,2,0,0
7,'Zaporizhya',2020-03-28,1,0,1
7,'Zaporizhya',2020-03-29,2,0,0
7,'Zaporizhya',2020-03-30,0,0,0
7,'Zaporizhya',2020-03-31,6,0,2
7,'Zaporizhya',2020-04-01,3,0,1
7,'Zaporizhya',2020-04-02,6,0,2
7,'Zaporizhya',2020-04-03,4,0,0
7,'Zaporizhya',2020-04-04,8,0,0
7,'Zaporizhya',2020-04-05,1,0,0
7,'Zaporizhya',2020-04-06,3,0,0
7,'Zaporizhya',2020-04-07,1,0,0
7,'Zaporizhya',2020-04-08,8,0,1
7,'Zaporizhya',2020-04-09,1,1,1
7,'Zaporizhya',2020-04-10,30,0,1
7,'Zaporizhya',2020-04-11,0,0,2
7,'Zaporizhya',2020-04-12,4,0,0
7,'Zaporizhya',2020-04-13,8,1,1
7,'Zaporizhya',2020-04-14,14,0,0
7,'Zaporizhya',2020-04-15,8,0,0
7,'Zaporizhya',2020-04-16,9,0,1
7,'Zaporizhya',2020-04-17,2,0,4
7,'Zaporizhya',2020-04-18,3,0,3
7,'Zaporizhya',2020-04-19,3,0,0
7,'Zaporizhya',2020-04-20,3,1,0
7,'Zaporizhya',2020-04-21,8,0,4
7,'Zaporizhya',2020-04-22,13,1,4
7,'Zaporizhya',2020-04-23,9,0,9
7,'Zaporizhya',2020-04-24,15,0,17
7,'Zaporizhya',2020-04-25,20,1,1
7,'Zaporizhya',2020-04-26,4,0,0
7,'Zaporizhya',2020-04-27,17,0,8
7,'Zaporizhya',2020-04-28,17,0,12
7,'Zaporizhya',2020-04-29,19,0,12
7,'Zaporizhya',2020-04-30,10,0,4
7,'Zaporizhya',2020-05-01,7,0,3
7,'Zaporizhya',2020-05-02,5,0,0
7,'Zaporizhya',2020-05-03,6,0,0
7,'Zaporizhya',2020-05-04,8,0,9
7,'Zaporizhya',2020-05-05,4,1,1
7,'Zaporizhya',2020-05-06,11,0,17
7,'Zaporizhya',2020-05-07,8,1,10
7,'Zaporizhya',2020-05-08,8,0,11
7,'Zaporizhya',2020-05-09,2,0,7
7,'Zaporizhya',2020-05-10,2,1,0
7,'Zaporizhya',2020-05-11,0,0,2
7,'Zaporizhya',2020-05-12,11,0,14
7,'Zaporizhya',2020-05-13,12,0,6
7,'Zaporizhya',2020-05-14,11,0,15
7,'Zaporizhya',2020-05-15,14,1,21
7,'Zaporizhya',2020-05-16,4,0,6
7,'Zaporizhya',2020-05-17,3,0,1
7,'Zaporizhya',2020-05-18,6,2,7
7,'Zaporizhya',2020-05-19,4,0,6
7,'Zaporizhya',2020-05-20,5,1,5
7,'Zaporizhya',2020-05-21,3,0,10
7,'Zaporizhya',2020-05-22,5,0,2
7,'Zaporizhya',2020-05-23,3,0,1
7,'Zaporizhya',2020-05-24,4,0,1
7,'Zaporizhya',2020-05-25,3,0,1
7,'Zaporizhya',2020-05-26,7,1,5
7,'Zaporizhya',2020-05-27,3,0,4
7,'Zaporizhya',2020-05-28,10,0,15
7,'Zaporizhya',2020-05-29,6,0,6
7,'Zaporizhya',2020-05-30,3,1,3
7,'Zaporizhya',2020-05-31,3,0,1
7,'Zaporizhya',2020-06-01,9,0,7
7,'Zaporizhya',2020-06-02,6,0,1
7,'Zaporizhya',2020-06-03,7,0,6
7,'Zaporizhya',2020-06-04,9,0,5
7,'Zaporizhya',2020-06-05,10,0,6
7,'Zaporizhya',2020-06-06,4,0,2
7,'Zaporizhya',2020-06-07,2,0,0
7,'Zaporizhya',2020-06-08,2,0,0
7,'Zaporizhya',2020-06-09,9,1,9
7,'Zaporizhya',2020-06-10,2,0,1
7,'Zaporizhya',2020-06-11,6,0,9
7,'Zaporizhya',2020-06-12,6,1,8
7,'Zaporizhya',2020-06-13,5,0,0
7,'Zaporizhya',2020-06-14,1,0,0
8,'Ivano-Frankivsk',2020-01-22,0,0,0
8,'Ivano-Frankivsk',2020-01-23,0,0,0
8,'Ivano-Frankivsk',2020-01-24,0,0,0
8,'Ivano-Frankivsk',2020-01-25,0,0,0
8,'Ivano-Frankivsk',2020-01-26,0,0,0
8,'Ivano-Frankivsk',2020-01-27,0,0,0
8,'Ivano-Frankivsk',2020-01-28,0,0,0
8,'Ivano-Frankivsk',2020-01-29,0,0,0
8,'Ivano-Frankivsk',2020-01-30,0,0,0
8,'Ivano-Frankivsk',2020-01-31,0,0,0
8,'Ivano-Frankivsk',2020-02-01,0,0,0
8,'Ivano-Frankivsk',2020-02-02,0,0,0
8,'Ivano-Frankivsk',2020-02-03,0,0,0
8,'Ivano-Frankivsk',2020-02-04,0,0,0
8,'Ivano-Frankivsk',2020-02-05,0,0,0
8,'Ivano-Frankivsk',2020-02-06,0,0,0
8,'Ivano-Frankivsk',2020-02-07,0,0,0
8,'Ivano-Frankivsk',2020-02-08,0,0,0
8,'Ivano-Frankivsk',2020-02-09,0,0,0
8,'Ivano-Frankivsk',2020-02-10,0,0,0
8,'Ivano-Frankivsk',2020-02-11,0,0,0
8,'Ivano-Frankivsk',2020-02-12,0,0,0
8,'Ivano-Frankivsk',2020-02-13,0,0,0
8,'Ivano-Frankivsk',2020-02-14,0,0,0
8,'Ivano-Frankivsk',2020-02-15,0,0,0
8,'Ivano-Frankivsk',2020-02-16,0,0,0
8,'Ivano-Frankivsk',2020-02-17,0,0,0
8,'Ivano-Frankivsk',2020-02-18,0,0,0
8,'Ivano-Frankivsk',2020-02-19,0,0,0
8,'Ivano-Frankivsk',2020-02-20,0,0,0
8,'Ivano-Frankivsk',2020-02-21,0,0,0
8,'Ivano-Frankivsk',2020-02-22,0,0,0
8,'Ivano-Frankivsk',2020-02-23,0,0,0
8,'Ivano-Frankivsk',2020-02-24,0,0,0
8,'Ivano-Frankivsk',2020-02-25,0,0,0
8,'Ivano-Frankivsk',2020-02-26,0,0,0
8,'Ivano-Frankivsk',2020-02-27,0,0,0
8,'Ivano-Frankivsk',2020-02-28,0,0,0
8,'Ivano-Frankivsk',2020-02-29,0,0,0
8,'Ivano-Frankivsk',2020-03-01,0,0,0
8,'Ivano-Frankivsk',2020-03-02,0,0,0
8,'Ivano-Frankivsk',2020-03-03,0,0,0
8,'Ivano-Frankivsk',2020-03-04,0,0,0
8,'Ivano-Frankivsk',2020-03-05,0,0,0
8,'Ivano-Frankivsk',2020-03-06,0,0,0
8,'Ivano-Frankivsk',2020-03-07,0,0,0
8,'Ivano-Frankivsk',2020-03-08,0,0,0
8,'Ivano-Frankivsk',2020-03-09,0,0,0
8,'Ivano-Frankivsk',2020-03-10,0,0,0
8,'Ivano-Frankivsk',2020-03-11,0,0,0
8,'Ivano-Frankivsk',2020-03-12,0,0,0
8,'Ivano-Frankivsk',2020-03-13,0,0,0
8,'Ivano-Frankivsk',2020-03-14,0,0,0
8,'Ivano-Frankivsk',2020-03-15,0,0,0
8,'Ivano-Frankivsk',2020-03-16,0,0,0
8,'Ivano-Frankivsk',2020-03-17,0,1,0
8,'Ivano-Frankivsk',2020-03-18,0,0,0
8,'Ivano-Frankivsk',2020-03-19,1,0,0
8,'Ivano-Frankivsk',2020-03-20,1,0,0
8,'Ivano-Frankivsk',2020-03-21,0,0,0
8,'Ivano-Frankivsk',2020-03-22,3,0,0
8,'Ivano-Frankivsk',2020-03-23,0,1,0
8,'Ivano-Frankivsk',2020-03-24,0,1,0
8,'Ivano-Frankivsk',2020-03-25,11,0,0
8,'Ivano-Frankivsk',2020-03-26,8,0,0
8,'Ivano-Frankivsk',2020-03-27,4,0,0
8,'Ivano-Frankivsk',2020-03-28,13,0,0
8,'Ivano-Frankivsk',2020-03-29,0,0,0
8,'Ivano-Frankivsk',2020-03-30,5,2,0
8,'Ivano-Frankivsk',2020-03-31,21,1,1
8,'Ivano-Frankivsk',2020-04-01,11,0,0
8,'Ivano-Frankivsk',2020-04-02,17,0,0
8,'Ivano-Frankivsk',2020-04-03,5,1,2
8,'Ivano-Frankivsk',2020-04-04,16,1,1
8,'Ivano-Frankivsk',2020-04-05,36,2,0
8,'Ivano-Frankivsk',2020-04-06,43,8,0
8,'Ivano-Frankivsk',2020-04-07,15,4,0
8,'Ivano-Frankivsk',2020-04-08,67,1,1
8,'Ivano-Frankivsk',2020-04-09,8,6,1
8,'Ivano-Frankivsk',2020-04-10,35,0,5
8,'Ivano-Frankivsk',2020-04-11,37,2,1
8,'Ivano-Frankivsk',2020-04-12,4,2,0
8,'Ivano-Frankivsk',2020-04-13,20,0,1
8,'Ivano-Frankivsk',2020-04-14,51,1,3
8,'Ivano-Frankivsk',2020-04-15,30,3,3
8,'Ivano-Frankivsk',2020-04-16,34,1,3
8,'Ivano-Frankivsk',2020-04-17,16,3,12
8,'Ivano-Frankivsk',2020-04-18,49,2,4
8,'Ivano-Frankivsk',2020-04-19,35,2,6
8,'Ivano-Frankivsk',2020-04-20,15,2,14
8,'Ivano-Frankivsk',2020-04-21,48,5,9
8,'Ivano-Frankivsk',2020-04-22,42,1,6
8,'Ivano-Frankivsk',2020-04-23,14,1,2
8,'Ivano-Frankivsk',2020-04-24,36,0,52
8,'Ivano-Frankivsk',2020-04-25,37,0,0
8,'Ivano-Frankivsk',2020-04-26,1,0,0
8,'Ivano-Frankivsk',2020-04-27,53,4,16
8,'Ivano-Frankivsk',2020-04-28,22,0,3
8,'Ivano-Frankivsk',2020-04-29,36,3,5
8,'Ivano-Frankivsk',2020-04-30,26,0,97
8,'Ivano-Frankivsk',2020-05-01,36,0,2
8,'Ivano-Frankivsk',2020-05-02,19,0,2
8,'Ivano-Frankivsk',2020-05-03,18,1,0
8,'Ivano-Frankivsk',2020-05-04,29,0,64
8,'Ivano-Frankivsk',2020-05-05,23,1,42
8,'Ivano-Frankivsk',2020-05-06,18,0,7
8,'Ivano-Frankivsk',2020-05-07,23,0,66
8,'Ivano-Frankivsk',2020-05-08,17,1,40
8,'Ivano-Frankivsk',2020-05-09,28,1,8
8,'Ivano-Frankivsk',2020-05-10,2,2,1
8,'Ivano-Frankivsk',2020-05-11,4,0,3
8,'Ivano-Frankivsk',2020-05-12,16,1,32
8,'Ivano-Frankivsk',2020-05-13,28,2,23
8,'Ivano-Frankivsk',2020-05-14,21,1,1
8,'Ivano-Frankivsk',2020-05-15,12,0,22
8,'Ivano-Frankivsk',2020-05-16,17,2,6
8,'Ivano-Frankivsk',2020-05-17,4,0,3
8,'Ivano-Frankivsk',2020-05-18,14,1,7
8,'Ivano-Frankivsk',2020-05-19,9,0,20
8,'Ivano-Frankivsk',2020-05-20,10,0,28
8,'Ivano-Frankivsk',2020-05-21,6,0,25
8,'Ivano-Frankivsk',2020-05-22,11,0,23
8,'Ivano-Frankivsk',2020-05-23,3,0,24
8,'Ivano-Frankivsk',2020-05-24,5,0,0
8,'Ivano-Frankivsk',2020-05-25,31,2,34
8,'Ivano-Frankivsk',2020-05-26,12,1,35
8,'Ivano-Frankivsk',2020-05-27,10,4,39
8,'Ivano-Frankivsk',2020-05-28,29,1,27
8,'Ivano-Frankivsk',2020-05-29,32,1,8
8,'Ivano-Frankivsk',2020-05-30,34,2,41
8,'Ivano-Frankivsk',2020-05-31,20,0,0
8,'Ivano-Frankivsk',2020-06-01,18,0,4
8,'Ivano-Frankivsk',2020-06-02,21,2,28
8,'Ivano-Frankivsk',2020-06-03,22,1,7
8,'Ivano-Frankivsk',2020-06-04,41,0,1
8,'Ivano-Frankivsk',2020-06-05,13,0,25
8,'Ivano-Frankivsk',2020-06-06,21,0,47
8,'Ivano-Frankivsk',2020-06-07,7,2,0
